(2,113,386.0)
(2,114,396.0)
(2,115,106.0)
(2,116,410.0)
(2,117,396.0)
(2,118,400.0)
(2,119,398.0)
(2,120,402.0)
(2,121,414.0)
(2,122,82.0)
(2,123,404.0)
(3,4,398.0)
(3,5,398.0)
(3,6,394.0)
(3,7,398.0)
(3,8,396.0)
(3,9,416.0)
(3,10,396.0)
(3,11,384.0)
(3,12,34.0)
(3,13,403.0)
(3,14,404.0)
(3,15,398.0)
(3,16,78.0)
(3,17,392.0)
(3,18,400.0)
(3,19,90.0)
(3,20,398.0)
(3,21,404.0)
(3,22,398.0)
(3,23,402.0)
(3,24,406.0)
(3,25,396.0)
(3,26,404.0)
(3,27,401.0)
(3,28,92.0)
(3,29,398.0)
(3,30,398.0)
(3,31,388.0)
(3,32,90.0)
(3,33,386.0)
(3,34,406.0)
(3,35,404.0)
(3,36,398.0)
(3,37,362.0)
(3,38,376.0)
(3,39,402.0)
(3,40,396.0)
(3,41,396.0)
(3,42,396.0)
(3,43,114.0)
(3,44,94.0)
(3,45,402.0)
(3,46,398.0)
(3,47,394.0)
(3,48,26.0)
(3,49,394.0)
(3,50,396.0)
(3,51,90.0)
(3,52,396.0)
(3,53,396.0)
(3,54,400.0)
(3,55,406.0)
(3,56,396.0)
(3,57,400.0)
(3,58,396.0)
(3,59,406.0)
(3,60,404.0)
(3,61,398.0)
(3,62,404.0)
(3,63,92.0)
(3,64,396.0)
(3,65,90.0)
(3,66,376.0)
(3,67,402.0)
(3,68,402.0)
(3,69,394.0)
(3,70,400.0)
(3,71,392.0)
(3,72,390.0)
(3,73,398.0)
(3,74,404.0)
(3,75,400.0)
(3,76,86.0)
(3,77,390.0)
(3,78,404.0)
(3,79,400.0)
(3,80,208.0)
(3,81,98.0)
(3,82,398.0)
(3,83,370.0)
(3,84,94.0)
(3,85,386.0)
(3,86,406.0)
(3,87,98.0)
(3,88,404.0)
(3,89,396.0)
(3,90,94.0)
(3,91,400.0)
(3,92,396.0)
(3,93,392.0)
(3,94,400.0)
(3,95,386.0)
(3,96,398.0)
(3,97,404.0)
(3,98,404.0)
(3,99,398.0)
(3,100,396.0)
(3,101,400.0)
(3,102,402.0)
(3,103,400.0)
(3,104,382.0)
(3,105,402.0)
(3,106,396.0)
(3,107,404.0)
(3,108,390.0)
(3,109,362.0)
(3,110,398.0)
(3,111,400.0)
(3,112,400.0)
(3,113,392.0)
(3,114,402.0)
(3,115,90.0)
(3,116,400.0)
(3,117,394.0)
(3,118,398.0)
(3,119,400.0)
(3,120,400.0)
(3,121,400.0)
(3,122,88.0)
(3,123,398.0)
(4,5,406.0)
(4,6,402.0)
(4,7,410.0)
(4,8,400.0)
(4,9,400.0)
(4,10,408.0)
(4,11,392.0)
(4,12,32.0)
(4,13,395.0)
(4,14,396.0)
(4,15,406.0)
(4,16,86.0)
(4,17,400.0)
(4,18,404.0)
(4,19,102.0)
(4,20,410.0)
(4,21,408.0)
(4,22,406.0)
(4,23,410.0)
(4,24,398.0)
(4,25,400.0)
(4,26,400.0)
(4,27,397.0)
(4,28,96.0)
(4,29,406.0)
(4,30,406.0)
(4,31,400.0)
(4,32,102.0)
(4,33,394.0)
(4,34,402.0)
(4,35,400.0)
(4,36,410.0)
(4,37,370.0)
(4,38,388.0)
(4,39,406.0)
(4,40,408.0)
(4,41,412.0)
(4,42,412.0)
(4,43,110.0)
(4,44,100.0)
(4,45,414.0)
(4,46,406.0)
(4,47,398.0)
(4,48,14.0)
(4,49,406.0)
(4,50,408.0)
(4,51,98.0)
(4,52,388.0)
(4,53,408.0)
(4,54,416.0)
(4,55,402.0)
(4,56,412.0)
(4,57,416.0)
(4,58,400.0)
(4,59,402.0)
(4,60,400.0)
(4,61,410.0)
(4,62,412.0)
(4,63,100.0)
(4,64,412.0)
(4,65,110.0)
(4,66,388.0)
(4,67,398.0)
(4,68,410.0)
(4,69,402.0)
(4,70,408.0)
(4,71,396.0)
(4,72,394.0)
(4,73,406.0)
(4,74,400.0)
(4,75,412.0)
(4,76,102.0)
(4,77,386.0)
(4,78,404.0)
(4,79,396.0)
(4,80,212.0)
(4,81,94.0)
(4,82,406.0)
(4,83,386.0)
(4,84,102.0)
(4,85,384.0)
(4,86,402.0)
(4,87,94.0)
(4,88,396.0)
(4,89,392.0)
(4,90,102.0)
(4,91,400.0)
(4,92,412.0)
(4,93,400.0)
(4,94,408.0)
(4,95,394.0)
(4,96,406.0)
(4,97,400.0)
(4,98,400.0)
(4,99,410.0)
(4,100,412.0)
(4,101,412.0)
(4,102,402.0)
(4,103,384.0)
(4,104,394.0)
(4,105,406.0)
(4,106,412.0)
(4,107,400.0)
(4,108,386.0)
(4,109,366.0)
(4,110,406.0)
(4,111,416.0)
(4,112,412.0)
(4,113,388.0)
(4,114,398.0)
(4,115,104.0)
(4,116,412.0)
(4,117,398.0)
(4,118,402.0)
(4,119,400.0)
(4,120,400.0)
(4,121,416.0)
(4,122,84.0)
(4,123,406.0)
(5,6,414.0)
(5,7,406.0)
(5,8,404.0)
(5,9,400.0)
(5,10,404.0)
(5,11,388.0)
(5,12,32.0)
(5,13,395.0)
(5,14,396.0)
(5,15,418.0)
(5,16,86.0)
(5,17,400.0)
(5,18,400.0)
(5,19,98.0)
(5,20,406.0)
(5,21,404.0)
(5,22,406.0)
(5,23,410.0)
(5,24,398.0)
(5,25,404.0)
(5,26,396.0)
(5,27,397.0)
(5,28,100.0)
(5,29,406.0)
(5,30,418.0)
(5,31,396.0)
(5,32,98.0)
(5,33,394.0)
(5,34,402.0)
(5,35,396.0)
(5,36,406.0)
(5,37,370.0)
(5,38,384.0)
(5,39,414.0)
(5,40,404.0)
(5,41,404.0)
(5,42,404.0)
(5,43,110.0)
(5,44,100.0)
(5,45,410.0)
(5,46,418.0)
(5,47,402.0)
(5,48,18.0)
(5,49,402.0)
(5,50,408.0)
(5,51,110.0)
(5,52,388.0)
(5,53,408.0)
(5,54,408.0)
(5,55,402.0)
(5,56,404.0)
(5,57,408.0)
(5,58,400.0)
(5,59,402.0)
(5,60,404.0)
(5,61,406.0)
(5,62,404.0)
(5,63,100.0)
(5,64,404.0)
(5,65,98.0)
(5,66,384.0)
(5,67,398.0)
(5,68,410.0)
(5,69,402.0)
(5,70,412.0)
(5,71,396.0)
(5,72,398.0)
(5,73,402.0)
(5,74,396.0)
(5,75,408.0)
(5,76,98.0)
(5,77,386.0)
(5,78,404.0)
(5,79,396.0)
(5,80,208.0)
(5,81,94.0)
(5,82,402.0)
(5,83,378.0)
(5,84,98.0)
(5,85,384.0)
(5,86,402.0)
(5,87,94.0)
(5,88,392.0)
(5,89,392.0)
(5,90,114.0)
(5,91,400.0)
(5,92,404.0)
(5,93,400.0)
(5,94,404.0)
(5,95,394.0)
(5,96,418.0)
(5,97,396.0)
(5,98,400.0)
(5,99,406.0)
(5,100,404.0)
(5,101,408.0)
(5,102,406.0)
(5,103,380.0)
(5,104,390.0)
(5,105,414.0)
(5,106,404.0)
(5,107,396.0)
(5,108,386.0)
(5,109,370.0)
(5,110,406.0)
(5,111,408.0)
(5,112,412.0)
(5,113,388.0)
(5,114,398.0)
(5,115,96.0)
(5,116,408.0)
(5,117,398.0)
(5,118,402.0)
(5,119,400.0)
(5,120,400.0)
(5,121,408.0)
(5,122,84.0)
(5,123,406.0)
(6,7,402.0)
(6,8,400.0)
(6,9,396.0)
(6,10,400.0)
(6,11,384.0)
(6,12,28.0)
(6,13,391.0)
(6,14,392.0)
(6,15,414.0)
(6,16,82.0)
(6,17,396.0)
(6,18,396.0)
(6,19,94.0)
(6,20,402.0)
(6,21,400.0)
(6,22,402.0)
(6,23,406.0)
(6,24,394.0)
(6,25,400.0)
(6,26,392.0)
(6,27,393.0)
(6,28,96.0)
(6,29,402.0)
(6,30,414.0)
(6,31,392.0)
(6,32,94.0)
(6,33,390.0)
(6,34,398.0)
(6,35,392.0)
(6,36,402.0)
(6,37,366.0)
(6,38,380.0)
(6,39,410.0)
(6,40,400.0)
(6,41,400.0)
(6,42,400.0)
(6,43,106.0)
(6,44,96.0)
(6,45,406.0)
(6,46,414.0)
(6,47,398.0)
(6,48,14.0)
(6,49,398.0)
(6,50,404.0)
(6,51,106.0)
(6,52,384.0)
(6,53,404.0)
(6,54,404.0)
(6,55,398.0)
(6,56,400.0)
(6,57,404.0)
(6,58,396.0)
(6,59,398.0)
(6,60,400.0)
(6,61,402.0)
(6,62,400.0)
(6,63,96.0)
(6,64,400.0)
(6,65,94.0)
(6,66,380.0)
(6,67,394.0)
(6,68,406.0)
(6,69,398.0)
(6,70,408.0)
(6,71,392.0)
(6,72,394.0)
(6,73,398.0)
(6,74,392.0)
(6,75,404.0)
(6,76,94.0)
(6,77,382.0)
(6,78,400.0)
(6,79,392.0)
(6,80,204.0)
(6,81,90.0)
(6,82,398.0)
(6,83,374.0)
(6,84,94.0)
(6,85,380.0)
(6,86,398.0)
(6,87,90.0)
(6,88,388.0)
(6,89,388.0)
(6,90,110.0)
(6,91,396.0)
(6,92,400.0)
(6,93,396.0)
(6,94,400.0)
(6,95,390.0)
(6,96,414.0)
(6,97,392.0)
(6,98,396.0)
(6,99,402.0)
(6,100,400.0)
(6,101,404.0)
(6,102,402.0)
(6,103,376.0)
(6,104,386.0)
(6,105,410.0)
(6,106,400.0)
(6,107,392.0)
(6,108,382.0)
(6,109,366.0)
(6,110,402.0)
(6,111,404.0)
(6,112,408.0)
(6,113,384.0)
(6,114,394.0)
(6,115,92.0)
(6,116,404.0)
(6,117,394.0)
(6,118,398.0)
(6,119,396.0)
(6,120,396.0)
(6,121,404.0)
(6,122,80.0)
(6,123,402.0)
(7,8,400.0)
(7,9,400.0)
(7,10,408.0)
(7,11,388.0)
(7,12,32.0)
(7,13,395.0)
(7,14,396.0)
(7,15,406.0)
(7,16,86.0)
(7,17,400.0)
(7,18,404.0)
(7,19,102.0)
(7,20,410.0)
(7,21,408.0)
(7,22,406.0)
(7,23,410.0)
(7,24,398.0)
(7,25,400.0)
(7,26,400.0)
(7,27,397.0)
(7,28,96.0)
(7,29,406.0)
(7,30,406.0)
(7,31,396.0)
(7,32,102.0)
(7,33,394.0)
(7,34,402.0)
(7,35,400.0)
(7,36,410.0)
(7,37,370.0)
(7,38,388.0)
(7,39,406.0)
(7,40,408.0)
(7,41,408.0)
(7,42,408.0)
(7,43,110.0)
(7,44,100.0)
(7,45,414.0)
(7,46,406.0)
(7,47,398.0)
(7,48,14.0)
(7,49,406.0)
(7,50,408.0)
(7,51,98.0)
(7,52,388.0)
(7,53,404.0)
(7,54,412.0)
(7,55,402.0)
(7,56,408.0)
(7,57,412.0)
(7,58,400.0)
(7,59,402.0)
(7,60,400.0)
(7,61,410.0)
(7,62,408.0)
(7,63,100.0)
(7,64,408.0)
(7,65,102.0)
(7,66,384.0)
(7,67,398.0)
(7,68,410.0)
(7,69,402.0)
(7,70,408.0)
(7,71,396.0)
(7,72,394.0)
(7,73,406.0)
(7,74,400.0)
(7,75,412.0)
(7,76,98.0)
(7,77,386.0)
(7,78,404.0)
(7,79,396.0)
(7,80,212.0)
(7,81,94.0)
(7,82,402.0)
(7,83,382.0)
(7,84,102.0)
(7,85,384.0)
(7,86,402.0)
(7,87,94.0)
(7,88,392.0)
(7,89,392.0)
(7,90,102.0)
(7,91,400.0)
(7,92,408.0)
(7,93,396.0)
(7,94,408.0)
(7,95,394.0)
(7,96,406.0)
(7,97,396.0)
(7,98,400.0)
(7,99,410.0)
(7,100,408.0)
(7,101,412.0)
(7,102,402.0)
(7,103,384.0)
(7,104,394.0)
(7,105,406.0)
(7,106,408.0)
(7,107,400.0)
(7,108,386.0)
(7,109,366.0)
(7,110,406.0)
(7,111,412.0)
(7,112,412.0)
(7,113,388.0)
(7,114,398.0)
(7,115,100.0)
(7,116,412.0)
(7,117,398.0)
(7,118,402.0)
(7,119,400.0)
(7,120,400.0)
(7,121,412.0)
(7,122,84.0)
(7,123,406.0)
(8,9,398.0)
(8,10,398.0)
(8,11,386.0)
(8,12,34.0)
(8,13,393.0)
(8,14,394.0)
(8,15,404.0)
(8,16,84.0)
(8,17,394.0)
(8,18,398.0)
(8,19,92.0)
(8,20,400.0)
(8,21,398.0)
(8,22,400.0)
(8,23,404.0)
(8,24,396.0)
(8,25,410.0)
(8,26,394.0)
(8,27,391.0)
(8,28,102.0)
(8,29,400.0)
(8,30,404.0)
(8,31,390.0)
(8,32,92.0)
(8,33,388.0)
(8,34,400.0)
(8,35,394.0)
(8,36,400.0)
(8,37,364.0)
(8,38,378.0)
(8,39,404.0)
(8,40,398.0)
(8,41,398.0)
(8,42,398.0)
(8,43,104.0)
(8,44,94.0)
(8,45,404.0)
(8,46,404.0)
(8,47,412.0)
(8,48,16.0)
(8,49,396.0)
(8,50,398.0)
(8,51,96.0)
(8,52,386.0)
(8,53,402.0)
(8,54,402.0)
(8,55,400.0)
(8,56,398.0)
(8,57,402.0)
(8,58,402.0)
(8,59,396.0)
(8,60,394.0)
(8,61,400.0)
(8,62,398.0)
(8,63,94.0)
(8,64,398.0)
(8,65,92.0)
(8,66,382.0)
(8,67,396.0)
(8,68,404.0)
(8,69,396.0)
(8,70,402.0)
(8,71,398.0)
(8,72,404.0)
(8,73,400.0)
(8,74,394.0)
(8,75,402.0)
(8,76,92.0)
(8,77,384.0)
(8,78,402.0)
(8,79,398.0)
(8,80,202.0)
(8,81,96.0)
(8,82,400.0)
(8,83,372.0)
(8,84,100.0)
(8,85,386.0)
(8,86,400.0)
(8,87,96.0)
(8,88,390.0)
(8,89,390.0)
(8,90,100.0)
(8,91,394.0)
(8,92,398.0)
(8,93,414.0)
(8,94,402.0)
(8,95,388.0)
(8,96,404.0)
(8,97,394.0)
(8,98,402.0)
(8,99,400.0)
(8,100,398.0)
(8,101,402.0)
(8,102,408.0)
(8,103,378.0)
(8,104,384.0)
(8,105,404.0)
(8,106,398.0)
(8,107,394.0)
(8,108,384.0)
(8,109,364.0)
(8,110,400.0)
(8,111,402.0)
(8,112,406.0)
(8,113,386.0)
(8,114,400.0)
(8,115,90.0)
(8,116,402.0)
(8,117,400.0)
(8,118,404.0)
(8,119,394.0)
(8,120,398.0)
(8,121,402.0)
(8,122,82.0)
(8,123,400.0)
(9,10,398.0)
(9,11,386.0)
(9,12,36.0)
(9,13,405.0)
(9,14,402.0)
(9,15,400.0)
(9,16,80.0)
(9,17,394.0)
(9,18,402.0)
(9,19,92.0)
(9,20,400.0)
(9,21,406.0)
(9,22,400.0)
(9,23,404.0)
(9,24,408.0)
(9,25,398.0)
(9,26,406.0)
(9,27,403.0)
(9,28,94.0)
(9,29,400.0)
(9,30,400.0)
(9,31,390.0)
(9,32,92.0)
(9,33,388.0)
(9,34,408.0)
(9,35,406.0)
(9,36,400.0)
(9,37,364.0)
(9,38,378.0)
(9,39,404.0)
(9,40,398.0)
(9,41,398.0)
(9,42,398.0)
(9,43,112.0)
(9,44,96.0)
(9,45,404.0)
(9,46,400.0)
(9,47,396.0)
(9,48,24.0)
(9,49,396.0)
(9,50,398.0)
(9,51,92.0)
(9,52,398.0)
(9,53,398.0)
(9,54,402.0)
(9,55,408.0)
(9,56,398.0)
(9,57,402.0)
(9,58,398.0)
(9,59,404.0)
(9,60,406.0)
(9,61,400.0)
(9,62,406.0)
(9,63,94.0)
(9,64,398.0)
(9,65,92.0)
(9,66,378.0)
(9,67,404.0)
(9,68,404.0)
(9,69,396.0)
(9,70,402.0)
(9,71,394.0)
(9,72,392.0)
(9,73,400.0)
(9,74,406.0)
(9,75,402.0)
(9,76,88.0)
(9,77,392.0)
(9,78,402.0)
(9,79,402.0)
(9,80,210.0)
(9,81,100.0)
(9,82,400.0)
(9,83,372.0)
(9,84,96.0)
(9,85,388.0)
(9,86,408.0)
(9,87,100.0)
(9,88,402.0)
(9,89,398.0)
(9,90,96.0)
(9,91,402.0)
(9,92,398.0)
(9,93,394.0)
(9,94,402.0)
(9,95,388.0)
(9,96,400.0)
(9,97,406.0)
(9,98,406.0)
(9,99,400.0)
(9,100,398.0)
(9,101,402.0)
(9,102,404.0)
(9,103,398.0)
(9,104,384.0)
(9,105,404.0)
(9,106,398.0)
(9,107,406.0)
(9,108,392.0)
(9,109,360.0)
(9,110,400.0)
(9,111,402.0)
(9,112,402.0)
(9,113,394.0)
(9,114,404.0)
(9,115,92.0)
(9,116,402.0)
(9,117,396.0)
(9,118,400.0)
(9,119,402.0)
(9,120,398.0)
(9,121,402.0)
(9,122,90.0)
(9,123,400.0)
(10,11,386.0)
(10,12,34.0)
(10,13,393.0)
(10,14,398.0)
(10,15,404.0)
(10,16,84.0)
(10,17,398.0)
(10,18,402.0)
(10,19,100.0)
(10,20,408.0)
(10,21,406.0)
(10,22,404.0)
(10,23,408.0)
(10,24,396.0)
(10,25,398.0)
(10,26,398.0)
(10,27,395.0)
(10,28,94.0)
(10,29,404.0)
(10,30,404.0)
(10,31,394.0)
(10,32,104.0)
(10,33,396.0)
(10,34,400.0)
(10,35,398.0)
(10,36,408.0)
(10,37,376.0)
(10,38,386.0)
(10,39,404.0)
(10,40,406.0)
(10,41,406.0)
(10,42,406.0)
(10,43,108.0)
(10,44,98.0)
(10,45,412.0)
(10,46,404.0)
(10,47,396.0)
(10,48,12.0)
(10,49,404.0)
(10,50,406.0)
(10,51,96.0)
(10,52,386.0)
(10,53,402.0)
(10,54,410.0)
(10,55,400.0)
(10,56,406.0)
(10,57,410.0)
(10,58,398.0)
(10,59,400.0)
(10,60,398.0)
(10,61,416.0)
(10,62,406.0)
(10,63,98.0)
(10,64,406.0)
(10,65,100.0)
(10,66,382.0)
(10,67,396.0)
(10,68,408.0)
(10,69,400.0)
(10,70,406.0)
(10,71,394.0)
(10,72,392.0)
(10,73,404.0)
(10,74,398.0)
(10,75,410.0)
(10,76,96.0)
(10,77,384.0)
(10,78,402.0)
(10,79,398.0)
(10,80,210.0)
(10,81,92.0)
(10,82,400.0)
(10,83,380.0)
(10,84,100.0)
(10,85,386.0)
(10,86,400.0)
(10,87,92.0)
(10,88,390.0)
(10,89,390.0)
(10,90,100.0)
(10,91,398.0)
(10,92,406.0)
(10,93,394.0)
(10,94,406.0)
(10,95,392.0)
(10,96,404.0)
(10,97,394.0)
(10,98,398.0)
(10,99,416.0)
(10,100,406.0)
(10,101,410.0)
(10,102,400.0)
(10,103,382.0)
(10,104,392.0)
(10,105,404.0)
(10,106,406.0)
(10,107,398.0)
(10,108,384.0)
(10,109,364.0)
(10,110,404.0)
(10,111,410.0)
(10,112,410.0)
(10,113,386.0)
(10,114,396.0)
(10,115,98.0)
(10,116,414.0)
(10,117,396.0)
(10,118,404.0)
(10,119,398.0)
(10,120,402.0)
(10,121,410.0)
(10,122,82.0)
(10,123,404.0)
(11,12,18.0)
(11,13,381.0)
(11,14,378.0)
(11,15,388.0)
(11,16,92.0)
(11,17,398.0)
(11,18,382.0)
(11,19,80.0)
(11,20,388.0)
(11,21,386.0)
(11,22,388.0)
(11,23,392.0)
(11,24,384.0)
(11,25,386.0)
(11,26,382.0)
(11,27,383.0)
(11,28,82.0)
(11,29,388.0)
(11,30,388.0)
(11,31,398.0)
(11,32,80.0)
(11,33,400.0)
(11,34,388.0)
(11,35,382.0)
(11,36,388.0)
(11,37,352.0)
(11,38,366.0)
(11,39,388.0)
(11,40,386.0)
(11,41,390.0)
(11,42,390.0)
(11,43,92.0)
(11,44,82.0)
(11,45,392.0)
(11,46,388.0)
(11,47,384.0)
(11,48,0.0)
(11,49,384.0)
(11,50,386.0)
(11,51,80.0)
(11,52,374.0)
(11,53,386.0)
(11,54,394.0)
(11,55,388.0)
(11,56,390.0)
(11,57,394.0)
(11,58,386.0)
(11,59,384.0)
(11,60,382.0)
(11,61,388.0)
(11,62,386.0)
(11,63,82.0)
(11,64,390.0)
(11,65,84.0)
(11,66,366.0)
(11,67,384.0)
(11,68,392.0)
(11,69,384.0)
(11,70,390.0)
(11,71,398.0)
(11,72,396.0)
(11,73,388.0)
(11,74,382.0)
(11,75,390.0)
(11,76,80.0)
(11,77,372.0)
(11,78,386.0)
(11,79,382.0)
(11,80,190.0)
(11,81,80.0)
(11,82,396.0)
(11,83,364.0)
(11,84,84.0)
(11,85,370.0)
(11,86,388.0)
(11,87,80.0)
(11,88,378.0)
(11,89,398.0)
(11,90,84.0)
(11,91,378.0)
(11,92,390.0)
(11,93,382.0)
(11,94,390.0)
(11,95,396.0)
(11,96,388.0)
(11,97,382.0)
(11,98,390.0)
(11,99,388.0)
(11,100,390.0)
(11,101,390.0)
(11,102,388.0)
(11,103,366.0)
(11,104,372.0)
(11,105,388.0)
(11,106,390.0)
(11,107,382.0)
(11,108,404.0)
(11,109,348.0)
(11,110,388.0)
(11,111,394.0)
(11,112,390.0)
(11,113,398.0)
